key,units_sold,day_1,day_2,day_3,day_4,day_5
05/09/11_9147.0,589.0,937.0,160.0,858.0,408.0,1024.0
05/09/11_9164.0,937.0,160.0,858.0,408.0,1024.0,684.0
05/09/11_9178.0,160.0,858.0,408.0,1024.0,684.0,710.0
05/09/11_9190.0,858.0,408.0,1024.0,684.0,710.0,387.0
05/09/11_9221.0,408.0,1024.0,684.0,710.0,387.0,597.0
05/09/11_9250.0,1024.0,684.0,710.0,387.0,597.0,496.0
05/09/11_9273.0,684.0,710.0,387.0,597.0,496.0,379.0
05/09/11_9279.0,710.0,387.0,597.0,496.0,379.0,540.0
05/09/11_9281.0,387.0,597.0,496.0,379.0,540.0,509.0
05/09/11_9328.0,597.0,496.0,379.0,540.0,509.0,309.0
05/09/11_9371.0,496.0,379.0,540.0,509.0,309.0,213.0
05/09/11_9425.0,379.0,540.0,509.0,309.0,213.0,480.0
05/09/11_9430.0,540.0,509.0,309.0,213.0,480.0,433.0
05/09/11_9432.0,509.0,309.0,213.0,480.0,433.0,668.0
05/09/11_9436.0,309.0,213.0,480.0,433.0,668.0,784.0
05/09/11_9439.0,213.0,480.0,433.0,668.0,784.0,418.0
05/09/11_9442.0,480.0,433.0,668.0,784.0,418.0,502.0
05/09/11_9456.0,433.0,668.0,784.0,418.0,502.0,672.0
05/09/11_9479.0,668.0,784.0,418.0,502.0,672.0,329.0
05/09/11_9481.0,784.0,418.0,502.0,672.0,329.0,1319.0
05/09/11_9490.0,418.0,502.0,672.0,329.0,1319.0,1382.0
05/09/11_9498.0,502.0,672.0,329.0,1319.0,1382.0,441.0
05/09/11_9532.0,672.0,329.0,1319.0,1382.0,441.0,502.0
05/09/11_9578.0,329.0,1319.0,1382.0,441.0,502.0,342.0
05/09/11_9611.0,1319.0,1382.0,441.0,502.0,342.0,76.0
05/09/11_9613.0,1382.0,441.0,502.0,342.0,76.0,744.0
05/09/11_9632.0,441.0,502.0,342.0,76.0,744.0,433.0
05/09/11_9672.0,502.0,342.0,76.0,744.0,433.0,911.0
05/09/11_9680.0,342.0,76.0,744.0,433.0,911.0,286.0
05/09/11_9700.0,76.0,744.0,433.0,911.0,286.0,406.0
05/09/11_9713.0,744.0,433.0,911.0,286.0,406.0,562.0
05/09/11_9731.0,433.0,911.0,286.0,406.0,562.0,351.0
05/09/11_9745.0,911.0,286.0,406.0,562.0,351.0,1667.0
05/09/11_9770.0,286.0,406.0,562.0,351.0,1667.0,578.0
05/09/11_9789.0,406.0,562.0,351.0,1667.0,578.0,1249.0
05/09/11_9809.0,562.0,351.0,1667.0,578.0,1249.0,980.0
05/09/11_9813.0,351.0,1667.0,578.0,1249.0,980.0,420.0
05/09/11_9823.0,1667.0,578.0,1249.0,980.0,420.0,291.0
05/09/11_9837.0,578.0,1249.0,980.0,420.0,291.0,709.0
05/09/11_9845.0,1249.0,980.0,420.0,291.0,709.0,898.0
05/09/11_9872.0,980.0,420.0,291.0,709.0,898.0,681.0
05/09/11_9876.0,420.0,291.0,709.0,898.0,681.0,604.0
05/09/11_9879.0,291.0,709.0,898.0,681.0,604.0,484.0
05/09/11_9880.0,709.0,898.0,681.0,604.0,484.0,857.0
05/09/11_9881.0,898.0,681.0,604.0,484.0,857.0,501.0
05/09/11_9890.0,681.0,604.0,484.0,857.0,501.0,2551.0
05/09/11_9909.0,604.0,484.0,857.0,501.0,2551.0,795.0
05/09/11_9954.0,484.0,857.0,501.0,2551.0,795.0,660.0
05/09/11_9961.0,857.0,501.0,2551.0,795.0,660.0,386.0
05/09/11_9984.0,501.0,2551.0,795.0,660.0,386.0,1018.0
05/12/11_8023.0,2551.0,795.0,660.0,386.0,1018.0,1449.0
05/12/11_8058.0,795.0,660.0,386.0,1018.0,1449.0,562.0
05/12/11_8063.0,660.0,386.0,1018.0,1449.0,562.0,374.0
05/12/11_8091.0,386.0,1018.0,1449.0,562.0,374.0,1532.0
05/12/11_8094.0,1018.0,1449.0,562.0,374.0,1532.0,863.0
05/12/11_8095.0,1449.0,562.0,374.0,1532.0,863.0,302.0
05/12/11_8121.0,562.0,374.0,1532.0,863.0,302.0,258.0
05/12/11_8218.0,374.0,1532.0,863.0,302.0,258.0,1264.0
05/12/11_8222.0,1532.0,863.0,302.0,258.0,1264.0,805.0
05/12/11_8317.0,863.0,302.0,258.0,1264.0,805.0,594.0
05/12/11_8319.0,302.0,258.0,1264.0,805.0,594.0,866.0
05/12/11_8392.0,258.0,1264.0,805.0,594.0,866.0,255.0
05/12/11_8398.0,1264.0,805.0,594.0,866.0,255.0,1254.0
05/12/11_8400.0,805.0,594.0,866.0,255.0,1254.0,1233.0
05/12/11_8422.0,594.0,866.0,255.0,1254.0,1233.0,562.0
05/12/11_8438.0,866.0,255.0,1254.0,1233.0,562.0,910.0
05/12/11_8555.0,255.0,1254.0,1233.0,562.0,910.0,39.0
05/12/11_8562.0,1254.0,1233.0,562.0,910.0,39.0,883.0
05/12/11_8869.0,1233.0,562.0,910.0,39.0,883.0,615.0
05/12/11_8911.0,562.0,910.0,39.0,883.0,615.0,1957.0
05/12/11_8991.0,910.0,39.0,883.0,615.0,1957.0,419.0
05/12/11_9001.0,39.0,883.0,615.0,1957.0,419.0,971.0
05/12/11_9043.0,883.0,615.0,1957.0,419.0,971.0,1159.0
05/12/11_9092.0,615.0,1957.0,419.0,971.0,1159.0,193.0
05/12/11_9112.0,1957.0,419.0,971.0,1159.0,193.0,804.0
05/12/11_9132.0,419.0,971.0,1159.0,193.0,804.0,399.0
05/12/11_9147.0,971.0,1159.0,193.0,804.0,399.0,1341.0
05/12/11_9164.0,1159.0,193.0,804.0,399.0,1341.0,905.0
05/12/11_9178.0,193.0,804.0,399.0,1341.0,905.0,707.0
05/12/11_9190.0,804.0,399.0,1341.0,905.0,707.0,409.0
05/12/11_9221.0,399.0,1341.0,905.0,707.0,409.0,768.0
05/12/11_9250.0,1341.0,905.0,707.0,409.0,768.0,464.0
05/12/11_9273.0,905.0,707.0,409.0,768.0,464.0,448.0
05/12/11_9279.0,707.0,409.0,768.0,464.0,448.0,840.0
05/12/11_9281.0,409.0,768.0,464.0,448.0,840.0,533.0
05/12/11_9328.0,768.0,464.0,448.0,840.0,533.0,333.0
05/12/11_9371.0,464.0,448.0,840.0,533.0,333.0,234.0
05/12/11_9425.0,448.0,840.0,533.0,333.0,234.0,508.0
05/12/11_9430.0,840.0,533.0,333.0,234.0,508.0,606.0
05/12/11_9432.0,533.0,333.0,234.0,508.0,606.0,783.0
05/12/11_9436.0,333.0,234.0,508.0,606.0,783.0,1207.0
05/12/11_9439.0,234.0,508.0,606.0,783.0,1207.0,470.0
05/12/11_9442.0,508.0,606.0,783.0,1207.0,470.0,609.0
05/12/11_9456.0,606.0,783.0,1207.0,470.0,609.0,806.0
05/12/11_9479.0,783.0,1207.0,470.0,609.0,806.0,417.0
05/12/11_9481.0,1207.0,470.0,609.0,806.0,417.0,1638.0
05/12/11_9490.0,470.0,609.0,806.0,417.0,1638.0,1810.0
05/12/11_9498.0,609.0,806.0,417.0,1638.0,1810.0,490.0
05/12/11_9532.0,806.0,417.0,1638.0,1810.0,490.0,777.0
05/12/11_9578.0,417.0,1638.0,1810.0,490.0,777.0,459.0
05/12/11_9611.0,1638.0,1810.0,490.0,777.0,459.0,76.0
05/12/11_9613.0,1810.0,490.0,777.0,459.0,76.0,1006.0
05/12/11_9632.0,490.0,777.0,459.0,76.0,1006.0,488.0
05/12/11_9672.0,777.0,459.0,76.0,1006.0,488.0,1259.0
05/12/11_9680.0,459.0,76.0,1006.0,488.0,1259.0,363.0
05/12/11_9700.0,76.0,1006.0,488.0,1259.0,363.0,655.0
05/12/11_9713.0,1006.0,488.0,1259.0,363.0,655.0,790.0
05/12/11_9731.0,488.0,1259.0,363.0,655.0,790.0,486.0
05/12/11_9745.0,1259.0,363.0,655.0,790.0,486.0,1674.0
05/12/11_9770.0,363.0,655.0,790.0,486.0,1674.0,807.0
05/12/11_9789.0,655.0,790.0,486.0,1674.0,807.0,2247.0
05/12/11_9809.0,790.0,486.0,1674.0,807.0,2247.0,982.0
05/12/11_9813.0,486.0,1674.0,807.0,2247.0,982.0,595.0
05/12/11_9823.0,1674.0,807.0,2247.0,982.0,595.0,451.0
05/12/11_9837.0,807.0,2247.0,982.0,595.0,451.0,857.0
05/12/11_9845.0,2247.0,982.0,595.0,451.0,857.0,1086.0
05/12/11_9872.0,982.0,595.0,451.0,857.0,1086.0,921.0
05/12/11_9876.0,595.0,451.0,857.0,1086.0,921.0,1023.0
05/12/11_9879.0,451.0,857.0,1086.0,921.0,1023.0,623.0
05/12/11_9880.0,857.0,1086.0,921.0,1023.0,623.0,1226.0
05/12/11_9881.0,1086.0,921.0,1023.0,623.0,1226.0,700.0
05/12/11_9890.0,921.0,1023.0,623.0,1226.0,700.0,1816.0
05/12/11_9909.0,1023.0,623.0,1226.0,700.0,1816.0,702.0
05/12/11_9954.0,623.0,1226.0,700.0,1816.0,702.0,644.0
05/12/11_9961.0,1226.0,700.0,1816.0,702.0,644.0,216.0
05/12/11_9984.0,700.0,1816.0,702.0,644.0,216.0,914.0
06/02/12_8023.0,1816.0,702.0,644.0,216.0,914.0,1199.0
06/02/12_8058.0,702.0,644.0,216.0,914.0,1199.0,556.0
06/02/12_8063.0,644.0,216.0,914.0,1199.0,556.0,375.0
06/02/12_8091.0,216.0,914.0,1199.0,556.0,375.0,1231.0
06/02/12_8094.0,914.0,1199.0,556.0,375.0,1231.0,927.0
06/02/12_8095.0,1199.0,556.0,375.0,1231.0,927.0,255.0
06/02/12_8121.0,556.0,375.0,1231.0,927.0,255.0,184.0
06/02/12_8218.0,375.0,1231.0,927.0,255.0,184.0,874.0
06/02/12_8222.0,1231.0,927.0,255.0,184.0,874.0,470.0
06/02/12_8317.0,927.0,255.0,184.0,874.0,470.0,541.0
06/02/12_8319.0,255.0,184.0,874.0,470.0,541.0,872.0
06/02/12_8392.0,184.0,874.0,470.0,541.0,872.0,298.0
06/02/12_8398.0,874.0,470.0,541.0,872.0,298.0,1129.0
06/02/12_8400.0,470.0,541.0,872.0,298.0,1129.0,968.0
06/02/12_8422.0,541.0,872.0,298.0,1129.0,968.0,495.0
06/02/12_8438.0,872.0,298.0,1129.0,968.0,495.0,1067.0
06/02/12_8555.0,298.0,1129.0,968.0,495.0,1067.0,30.0
06/02/12_8562.0,1129.0,968.0,495.0,1067.0,30.0,624.0
06/02/12_8869.0,968.0,495.0,1067.0,30.0,624.0,739.0
06/02/12_8911.0,495.0,1067.0,30.0,624.0,739.0,1709.0
06/02/12_8991.0,1067.0,30.0,624.0,739.0,1709.0,277.0
06/02/12_9001.0,30.0,624.0,739.0,1709.0,277.0,828.0
06/02/12_9043.0,624.0,739.0,1709.0,277.0,828.0,951.0
06/02/12_9092.0,739.0,1709.0,277.0,828.0,951.0,191.0
06/02/12_9112.0,1709.0,277.0,828.0,951.0,191.0,900.0
06/02/12_9132.0,277.0,828.0,951.0,191.0,900.0,436.0
06/02/12_9147.0,828.0,951.0,191.0,900.0,436.0,1110.0
06/02/12_9164.0,951.0,191.0,900.0,436.0,1110.0,750.0
06/02/12_9178.0,191.0,900.0,436.0,1110.0,750.0,832.0
06/02/12_9190.0,900.0,436.0,1110.0,750.0,832.0,393.0
06/02/12_9221.0,436.0,1110.0,750.0,832.0,393.0,556.0
06/02/12_9250.0,1110.0,750.0,832.0,393.0,556.0,374.0
06/02/12_9273.0,750.0,832.0,393.0,556.0,374.0,373.0
06/02/12_9279.0,832.0,393.0,556.0,374.0,373.0,653.0
06/02/12_9281.0,393.0,556.0,374.0,373.0,653.0,592.0
06/02/12_9328.0,556.0,374.0,373.0,653.0,592.0,367.0
06/02/12_9371.0,374.0,373.0,653.0,592.0,367.0,302.0
06/02/12_9425.0,373.0,653.0,592.0,367.0,302.0,461.0
06/02/12_9430.0,653.0,592.0,367.0,302.0,461.0,481.0
06/02/12_9432.0,592.0,367.0,302.0,461.0,481.0,615.0
06/02/12_9436.0,367.0,302.0,461.0,481.0,615.0,1118.0
06/02/12_9439.0,302.0,461.0,481.0,615.0,1118.0,496.0
06/02/12_9442.0,461.0,481.0,615.0,1118.0,496.0,477.0
06/02/12_9456.0,481.0,615.0,1118.0,496.0,477.0,818.0
06/02/12_9479.0,615.0,1118.0,496.0,477.0,818.0,408.0
06/02/12_9481.0,1118.0,496.0,477.0,818.0,408.0,1201.0
06/02/12_9490.0,496.0,477.0,818.0,408.0,1201.0,1429.0
06/02/12_9498.0,477.0,818.0,408.0,1201.0,1429.0,499.0
06/02/12_9532.0,818.0,408.0,1201.0,1429.0,499.0,863.0
06/02/12_9578.0,408.0,1201.0,1429.0,499.0,863.0,323.0
06/02/12_9611.0,1201.0,1429.0,499.0,863.0,323.0,62.0
06/02/12_9613.0,1429.0,499.0,863.0,323.0,62.0,809.0
06/02/12_9632.0,499.0,863.0,323.0,62.0,809.0,427.0
06/02/12_9672.0,863.0,323.0,62.0,809.0,427.0,1037.0
06/02/12_9680.0,323.0,62.0,809.0,427.0,1037.0,321.0
06/02/12_9700.0,62.0,809.0,427.0,1037.0,321.0,530.0
06/02/12_9713.0,809.0,427.0,1037.0,321.0,530.0,769.0
06/02/12_9731.0,427.0,1037.0,321.0,530.0,769.0,528.0
06/02/12_9745.0,1037.0,321.0,530.0,769.0,528.0,1533.0
06/02/12_9770.0,321.0,530.0,769.0,528.0,1533.0,648.0
06/02/12_9789.0,530.0,769.0,528.0,1533.0,648.0,1640.0
06/02/12_9809.0,769.0,528.0,1533.0,648.0,1640.0,1049.0
06/02/12_9813.0,528.0,1533.0,648.0,1640.0,1049.0,458.0
06/02/12_9823.0,1533.0,648.0,1640.0,1049.0,458.0,344.0
06/02/12_9837.0,648.0,1640.0,1049.0,458.0,344.0,755.0
06/02/12_9845.0,1640.0,1049.0,458.0,344.0,755.0,927.0
06/02/12_9872.0,1049.0,458.0,344.0,755.0,927.0,673.0
06/02/12_9876.0,458.0,344.0,755.0,927.0,673.0,680.0
06/02/12_9879.0,344.0,755.0,927.0,673.0,680.0,526.0
06/02/12_9880.0,755.0,927.0,673.0,680.0,526.0,1169.0
06/02/12_9881.0,927.0,673.0,680.0,526.0,1169.0,588.0
06/02/12_9890.0,673.0,680.0,526.0,1169.0,588.0,3056.0
06/02/12_9909.0,680.0,526.0,1169.0,588.0,3056.0,916.0
06/02/12_9954.0,526.0,1169.0,588.0,3056.0,916.0,1119.0
06/02/12_9961.0,1169.0,588.0,3056.0,916.0,1119.0,412.0
06/02/12_9984.0,588.0,3056.0,916.0,1119.0,412.0,1834.0
06/03/12_8023.0,3056.0,916.0,1119.0,412.0,1834.0,1801.0
06/03/12_8058.0,916.0,1119.0,412.0,1834.0,1801.0,1078.0
06/03/12_8063.0,1119.0,412.0,1834.0,1801.0,1078.0,594.0
06/03/12_8091.0,412.0,1834.0,1801.0,1078.0,594.0,1756.0
06/03/12_8094.0,1834.0,1801.0,1078.0,594.0,1756.0,1292.0
06/03/12_8095.0,1801.0,1078.0,594.0,1756.0,1292.0,451.0
06/03/12_8121.0,1078.0,594.0,1756.0,1292.0,451.0,330.0
06/03/12_8218.0,594.0,1756.0,1292.0,451.0,330.0,1366.0
06/03/12_8222.0,1756.0,1292.0,451.0,330.0,1366.0,938.0
06/03/12_8317.0,1292.0,451.0,330.0,1366.0,938.0,1205.0
06/03/12_8319.0,451.0,330.0,1366.0,938.0,1205.0,1977.0
06/03/12_8392.0,330.0,1366.0,938.0,1205.0,1977.0,418.0
06/03/12_8398.0,1366.0,938.0,1205.0,1977.0,418.0,1615.0
06/03/12_8400.0,938.0,1205.0,1977.0,418.0,1615.0,1774.0
06/03/12_8422.0,1205.0,1977.0,418.0,1615.0,1774.0,807.0
06/03/12_8438.0,1977.0,418.0,1615.0,1774.0,807.0,1814.0
06/03/12_8555.0,418.0,1615.0,1774.0,807.0,1814.0,75.0
06/03/12_8562.0,1615.0,1774.0,807.0,1814.0,75.0,951.0
06/03/12_8869.0,1774.0,807.0,1814.0,75.0,951.0,870.0
06/03/12_8911.0,807.0,1814.0,75.0,951.0,870.0,2325.0
06/03/12_8991.0,1814.0,75.0,951.0,870.0,2325.0,1141.0
06/03/12_9001.0,75.0,951.0,870.0,2325.0,1141.0,1227.0
06/03/12_9043.0,951.0,870.0,2325.0,1141.0,1227.0,1235.0
06/03/12_9092.0,870.0,2325.0,1141.0,1227.0,1235.0,490.0
06/03/12_9112.0,2325.0,1141.0,1227.0,1235.0,490.0,1184.0
06/03/12_9132.0,1141.0,1227.0,1235.0,490.0,1184.0,1078.0
06/03/12_9147.0,1227.0,1235.0,490.0,1184.0,1078.0,1849.0
06/03/12_9164.0,1235.0,490.0,1184.0,1078.0,1849.0,1061.0
06/03/12_9178.0,490.0,1184.0,1078.0,1849.0,1061.0,1233.0
06/03/12_9190.0,1184.0,1078.0,1849.0,1061.0,1233.0,551.0
06/03/12_9221.0,1078.0,1849.0,1061.0,1233.0,551.0,1028.0
06/03/12_9250.0,1849.0,1061.0,1233.0,551.0,1028.0,672.0
06/03/12_9273.0,1061.0,1233.0,551.0,1028.0,672.0,589.0
06/03/12_9279.0,1233.0,551.0,1028.0,672.0,589.0,976.0
06/03/12_9281.0,551.0,1028.0,672.0,589.0,976.0,1013.0
06/03/12_9328.0,1028.0,672.0,589.0,976.0,1013.0,668.0
06/03/12_9371.0,672.0,589.0,976.0,1013.0,668.0,710.0
06/03/12_9425.0,589.0,976.0,1013.0,668.0,710.0,647.0
06/03/12_9430.0,976.0,1013.0,668.0,710.0,647.0,913.0
06/03/12_9432.0,1013.0,668.0,710.0,647.0,913.0,1095.0
06/03/12_9436.0,668.0,710.0,647.0,913.0,1095.0,1361.0
06/03/12_9439.0,710.0,647.0,913.0,1095.0,1361.0,720.0
06/03/12_9442.0,647.0,913.0,1095.0,1361.0,720.0,1505.0
06/03/12_9456.0,913.0,1095.0,1361.0,720.0,1505.0,1562.0
06/03/12_9479.0,1095.0,1361.0,720.0,1505.0,1562.0,510.0
06/03/12_9481.0,1361.0,720.0,1505.0,1562.0,510.0,1985.0
06/03/12_9490.0,720.0,1505.0,1562.0,510.0,1985.0,1819.0
06/03/12_9498.0,1505.0,1562.0,510.0,1985.0,1819.0,869.0
06/03/12_9532.0,1562.0,510.0,1985.0,1819.0,869.0,991.0
06/03/12_9578.0,510.0,1985.0,1819.0,869.0,991.0,923.0
06/03/12_9611.0,1985.0,1819.0,869.0,991.0,923.0,132.0
06/03/12_9613.0,1819.0,869.0,991.0,923.0,132.0,1156.0
06/03/12_9632.0,869.0,991.0,923.0,132.0,1156.0,639.0
06/03/12_9672.0,991.0,923.0,132.0,1156.0,639.0,1282.0
06/03/12_9680.0,923.0,132.0,1156.0,639.0,1282.0,608.0
06/03/12_9700.0,132.0,1156.0,639.0,1282.0,608.0,689.0
06/03/12_9713.0,1156.0,639.0,1282.0,608.0,689.0,920.0
06/03/12_9731.0,639.0,1282.0,608.0,689.0,920.0,1223.0
06/03/12_9745.0,1282.0,608.0,689.0,920.0,1223.0,2014.0
06/03/12_9770.0,608.0,689.0,920.0,1223.0,2014.0,919.0
06/03/12_9789.0,689.0,920.0,1223.0,2014.0,919.0,2690.0
06/03/12_9809.0,920.0,1223.0,2014.0,919.0,2690.0,1861.0
06/03/12_9813.0,1223.0,2014.0,919.0,2690.0,1861.0,1012.0
06/03/12_9823.0,2014.0,919.0,2690.0,1861.0,1012.0,1470.0
06/03/12_9837.0,919.0,2690.0,1861.0,1012.0,1470.0,2233.0
06/03/12_9845.0,2690.0,1861.0,1012.0,1470.0,2233.0,1322.0
06/03/12_9872.0,1861.0,1012.0,1470.0,2233.0,1322.0,1124.0
06/03/12_9876.0,1012.0,1470.0,2233.0,1322.0,1124.0,1245.0
06/03/12_9879.0,1470.0,2233.0,1322.0,1124.0,1245.0,808.0
06/03/12_9880.0,2233.0,1322.0,1124.0,1245.0,808.0,1883.0
06/03/12_9881.0,1322.0,1124.0,1245.0,808.0,1883.0,1319.0
06/03/12_9890.0,1124.0,1245.0,808.0,1883.0,1319.0,2174.0
06/03/12_9909.0,1245.0,808.0,1883.0,1319.0,2174.0,733.0
06/03/12_9954.0,808.0,1883.0,1319.0,2174.0,733.0,663.0
06/03/12_9961.0,1883.0,1319.0,2174.0,733.0,663.0,204.0
06/03/12_9984.0,1319.0,2174.0,733.0,663.0,204.0,929.0
06/06/11_8023.0,2174.0,733.0,663.0,204.0,929.0,1390.0
06/06/11_8058.0,733.0,663.0,204.0,929.0,1390.0,588.0
06/06/11_8063.0,663.0,204.0,929.0,1390.0,588.0,358.0
06/06/11_8091.0,204.0,929.0,1390.0,588.0,358.0,1335.0
06/06/11_8094.0,929.0,1390.0,588.0,358.0,1335.0,1259.0
06/06/11_8095.0,1390.0,588.0,358.0,1335.0,1259.0,241.0
06/06/11_8121.0,588.0,358.0,1335.0,1259.0,241.0,246.0
06/06/11_8218.0,358.0,1335.0,1259.0,241.0,246.0,904.0
06/06/11_8222.0,1335.0,1259.0,241.0,246.0,904.0,548.0
06/06/11_8317.0,1259.0,241.0,246.0,904.0,548.0,551.0
06/06/11_8319.0,241.0,246.0,904.0,548.0,551.0,1071.0
06/06/11_8392.0,246.0,904.0,548.0,551.0,1071.0,235.0
06/06/11_8398.0,904.0,548.0,551.0,1071.0,235.0,1116.0
06/06/11_8400.0,548.0,551.0,1071.0,235.0,1116.0,1087.0
06/06/11_8422.0,551.0,1071.0,235.0,1116.0,1087.0,548.0
06/06/11_8438.0,1071.0,235.0,1116.0,1087.0,548.0,1094.0
06/06/11_8555.0,235.0,1116.0,1087.0,548.0,1094.0,24.0
06/06/11_8562.0,1116.0,1087.0,548.0,1094.0,24.0,565.0
06/06/11_8869.0,1087.0,548.0,1094.0,24.0,565.0,690.0
06/06/11_8911.0,548.0,1094.0,24.0,565.0,690.0,1470.0
06/06/11_8991.0,1094.0,24.0,565.0,690.0,1470.0,305.0
06/06/11_9001.0,24.0,565.0,690.0,1470.0,305.0,769.0
06/06/11_9043.0,565.0,690.0,1470.0,305.0,769.0,1161.0
06/06/11_9092.0,690.0,1470.0,305.0,769.0,1161.0,203.0
06/06/11_9112.0,1470.0,305.0,769.0,1161.0,203.0,891.0
06/06/11_9132.0,305.0,769.0,1161.0,203.0,891.0,383.0
06/06/11_9147.0,769.0,1161.0,203.0,891.0,383.0,1193.0
06/06/11_9164.0,1161.0,203.0,891.0,383.0,1193.0,713.0
06/06/11_9178.0,203.0,891.0,383.0,1193.0,713.0,759.0
06/06/11_9190.0,891.0,383.0,1193.0,713.0,759.0,488.0
06/06/11_9221.0,383.0,1193.0,713.0,759.0,488.0,616.0
06/06/11_9250.0,1193.0,713.0,759.0,488.0,616.0,499.0
06/06/11_9273.0,713.0,759.0,488.0,616.0,499.0,381.0
06/06/11_9279.0,759.0,488.0,616.0,499.0,381.0,643.0
06/06/11_9281.0,488.0,616.0,499.0,381.0,643.0,600.0
06/06/11_9328.0,616.0,499.0,381.0,643.0,600.0,335.0
06/06/11_9371.0,499.0,381.0,643.0,600.0,335.0,224.0
06/06/11_9425.0,381.0,643.0,600.0,335.0,224.0,548.0
06/06/11_9430.0,643.0,600.0,335.0,224.0,548.0,432.0
06/06/11_9432.0,600.0,335.0,224.0,548.0,432.0,816.0
06/06/11_9436.0,335.0,224.0,548.0,432.0,816.0,946.0
06/06/11_9439.0,224.0,548.0,432.0,816.0,946.0,473.0
06/06/11_9442.0,548.0,432.0,816.0,946.0,473.0,727.0
06/06/11_9456.0,432.0,816.0,946.0,473.0,727.0,703.0
06/06/11_9479.0,816.0,946.0,473.0,727.0,703.0,405.0
06/06/11_9481.0,946.0,473.0,727.0,703.0,405.0,1533.0
06/06/11_9490.0,473.0,727.0,703.0,405.0,1533.0,1570.0
06/06/11_9498.0,727.0,703.0,405.0,1533.0,1570.0,518.0
06/06/11_9532.0,703.0,405.0,1533.0,1570.0,518.0,538.0
06/06/11_9578.0,405.0,1533.0,1570.0,518.0,538.0,392.0
06/06/11_9611.0,1533.0,1570.0,518.0,538.0,392.0,69.0
06/06/11_9613.0,1570.0,518.0,538.0,392.0,69.0,953.0
06/06/11_9632.0,518.0,538.0,392.0,69.0,953.0,513.0
06/06/11_9672.0,538.0,392.0,69.0,953.0,513.0,1103.0
06/06/11_9680.0,392.0,69.0,953.0,513.0,1103.0,275.0
06/06/11_9700.0,69.0,953.0,513.0,1103.0,275.0,476.0
06/06/11_9713.0,953.0,513.0,1103.0,275.0,476.0,613.0
06/06/11_9731.0,513.0,1103.0,275.0,476.0,613.0,418.0
06/06/11_9745.0,1103.0,275.0,476.0,613.0,418.0,1776.0
06/06/11_9770.0,275.0,476.0,613.0,418.0,1776.0,740.0
06/06/11_9789.0,476.0,613.0,418.0,1776.0,740.0,1838.0
06/06/11_9809.0,613.0,418.0,1776.0,740.0,1838.0,979.0
06/06/11_9813.0,418.0,1776.0,740.0,1838.0,979.0,417.0
06/06/11_9823.0,1776.0,740.0,1838.0,979.0,417.0,321.0
06/06/11_9837.0,740.0,1838.0,979.0,417.0,321.0,723.0
06/06/11_9845.0,1838.0,979.0,417.0,321.0,723.0,1170.0
06/06/11_9872.0,979.0,417.0,321.0,723.0,1170.0,731.0
06/06/11_9876.0,417.0,321.0,723.0,1170.0,731.0,803.0
06/06/11_9879.0,321.0,723.0,1170.0,731.0,803.0,578.0
06/06/11_9880.0,723.0,1170.0,731.0,803.0,578.0,1116.0
06/06/11_9881.0,1170.0,731.0,803.0,578.0,1116.0,604.0
06/06/11_9890.0,731.0,803.0,578.0,1116.0,604.0,2855.0
06/06/11_9909.0,803.0,578.0,1116.0,604.0,2855.0,931.0
06/06/11_9954.0,578.0,1116.0,604.0,2855.0,931.0,670.0
06/06/11_9961.0,1116.0,604.0,2855.0,931.0,670.0,199.0
06/06/11_9984.0,604.0,2855.0,931.0,670.0,199.0,973.0
06/11/12_8023.0,2855.0,931.0,670.0,199.0,973.0,2044.0
06/11/12_8058.0,931.0,670.0,199.0,973.0,2044.0,561.0
06/11/12_8063.0,670.0,199.0,973.0,2044.0,561.0,400.0
06/11/12_8091.0,199.0,973.0,2044.0,561.0,400.0,1773.0
06/11/12_8094.0,973.0,2044.0,561.0,400.0,1773.0,962.0
06/11/12_8095.0,2044.0,561.0,400.0,1773.0,962.0,291.0
06/11/12_8121.0,561.0,400.0,1773.0,962.0,291.0,300.0
06/11/12_8218.0,400.0,1773.0,962.0,291.0,300.0,1137.0
06/11/12_8222.0,1773.0,962.0,291.0,300.0,1137.0,549.0
06/11/12_8317.0,962.0,291.0,300.0,1137.0,549.0,747.0
06/11/12_8319.0,291.0,300.0,1137.0,549.0,747.0,1138.0
06/11/12_8392.0,300.0,1137.0,549.0,747.0,1138.0,407.0
06/11/12_8398.0,1137.0,549.0,747.0,1138.0,407.0,1425.0
06/11/12_8400.0,549.0,747.0,1138.0,407.0,1425.0,1457.0
06/11/12_8422.0,747.0,1138.0,407.0,1425.0,1457.0,445.0
06/11/12_8438.0,1138.0,407.0,1425.0,1457.0,445.0,1103.0
06/11/12_8555.0,407.0,1425.0,1457.0,445.0,1103.0,27.0
06/11/12_8562.0,1425.0,1457.0,445.0,1103.0,27.0,903.0
06/11/12_8869.0,1457.0,445.0,1103.0,27.0,903.0,627.0
06/11/12_8911.0,445.0,1103.0,27.0,903.0,627.0,1992.0
06/11/12_8991.0,1103.0,27.0,903.0,627.0,1992.0,368.0
06/11/12_9001.0,27.0,903.0,627.0,1992.0,368.0,1032.0
06/11/12_9043.0,903.0,627.0,1992.0,368.0,1032.0,1093.0
06/11/12_9092.0,627.0,1992.0,368.0,1032.0,1093.0,133.0
06/11/12_9112.0,1992.0,368.0,1032.0,1093.0,133.0,903.0
